Country.Region,PSCR,Province.State,Date,Lat,Long,confirmed,recovered,deaths,population,Region,imputed,recovered_imputed,active,active_imputed,new_confirmed,new_active_rate,net_active,net_active_imputed,new_recovered,new_recovered_imputed,new_deaths,confirmed_p_M,active_p_M,active_imputed_p_M,recovered_p_M,recovered_imputed_p_M,deaths_p_M,new_confirmed_p_M,net_active_p_M,new_recovered_p_M,net_active_imputed_p_M,new_recovered_imputed_p_M,new_deaths_p_M,recovered_per_confirmed,recovered_imputed_per_confirmed,deaths_per_confirmed,recovered_per_deaths,recovered_imputed_per_deaths,doublingDays,confirmed_sim,recovered_sim,active_sim,deaths_sim,day_1,day_20,day_100,day_400,day_1000,day_2000,day_5000,day_10000,day_50000,day_1e+05,day_5e+05,day_1e+06
World,World,World,2020-04-15,21.14804346992481,22.538640082706767,2055748,501292,140685,7503320719,Other,FALSE,501292,1413771,1413771,80969,5.73,45051.200000000004,45051.200000000004,28524.2,28524.2,7393.600000000001,273.9784259513804,188.41937496021353,188.41937496021353,66.8093526551014,66.8093526551014,18.74969833606549,10.791088776862399,6.004168245923543,3.801543485642387,6.004168245923543,3.801543485642387,0.9853770452964695,0.24384895424925623,0.24384895424925623,0.0684349443608847,3.563222802715286,3.563222802715286,2.364,7503232155,104188448,7023930481,375113226,85,85,85,85,82,81,79,75,63,41,21,14
World,World,World,2020-04-16,21.14804346992481,22.538640082706767,2152181,531636,147963,7503320719,Other,FALSE,531636,1472582,1472582,82494.2,5.6,46991.4,46991.4,27967.800000000003,27967.800000000003,7535.000000000001,286.83046888162744,196.2573712557841,196.2573712557841,70.85342875638847,70.85342875638847,19.719668869454864,10.994358776522398,6.262747090232702,3.727389651515175,6.262747090232702,3.727389651515175,1.0042220347745208,0.2470219744528922,0.2470219744528922,0.06875025845874487,3.593033393483506,3.593033393483506,2.364,7503261435,138873939,6989256351,375131145,86,86,86,86,83,82,80,76,64,42,22,15
World,World,World,2020-04-17,21.14804346992481,22.538640082706767,2239990,556962,156821,7503320719,Other,FALSE,556962,1526207,1526207,85044.20000000001,5.57,48840.8,48840.8,29136.800000000003,29136.800000000003,7066.6,298.5331540377676,203.40420690472686,203.40420690472686,74.22873429755629,74.22873429755629,20.90021283548442,11.334208303884713,6.509224625881275,3.8831873368040157,6.509224625881275,3.8831873368040157,0.9417963411994198,0.24864486002169653,0.24864486002169653,0.07000968754324796,3.551577913672276,3.551577913672276,2.364,7503281337,184854587,6943283769,375142981,87,87,87,87,84,83,81,77,65,43,23,16
World,World,World,2020-04-18,21.14804346992481,22.538640082706767,2317636,580495,163236,7503320719,Other,FALSE,580495,1573905,1573905,83272.20000000001,5.29,50542.600000000006,50542.600000000006,26241.8,26241.8,6487.800000000001,308.8813722344633,209.76112563262004,209.76112563262004,77.36507897497484,77.36507897497484,21.755167626868435,11.09804620094902,6.736030871240173,3.4973581675044483,6.736030871240173,3.4973581675044483,0.8646571622043977,0.2504685809160714,0.2504685809160714,0.07043211272175613,3.5561702075522557,3.5561702075522557,2.364,7503294476,245669108,6882474581,375150787,88,88,88,88,85,84,82,78,66,44,24,17
World,World,World,2020-04-19,21.14804346992481,22.538640082706767,2400787,611196,167772,7503320719,Other,FALSE,611196,1621819,1621819,79373,4.89,45905.2,45905.2,27013.2,27013.2,6454.6,319.9632655872883,216.14683161459567,216.14683161459567,81.45673401009263,81.45673401009263,22.359699962599986,10.578382955030927,6.117984519008803,3.6001659813896594,6.117984519008803,3.6001659813896594,0.8602324546324647,0.25458151847706606,0.25458151847706606,0.06988208449979111,3.6430155210643016,3.6430155210643016,2.364,7503303188,325792038,6802355217,375155933,89,89,89,89,86,85,83,79,67,45,25,18
World,World,World,2020-04-20,21.14804346992481,22.538640082706767,2472109,632501,173124,7503320719,Other,FALSE,632501,1666484,1666484,76923.6,4.62,43182.4,43182.4,27723,27723,6018.200000000001,329.4686569561255,222.0995293164144,222.0995293164144,84.29614349262364,84.29614349262364,23.072984147087475,10.251940824708868,5.755105188380526,3.6947640968883926,5.755105188380526,3.6947640968883926,0.8020715394399498,0.2558548186993373,0.2558548186993373,0.07003089265076903,3.6534564820591022,3.6534564820591022,2.364,7503308887,430817500,6697332038,375159349,90,90,90,90,87,86,84,80,68,46,26,19
World,World,World,2020-04-21,21.14804346992481,22.538640082706767,2549046,666702,180236,7503320719,Other,FALSE,666702,1702108,1702108,78153.40000000001,4.59,43326,43326,28741.600000000002,28741.600000000002,6085.8,339.7223836567821,226.84729385082812,226.84729385082812,88.85425866333676,88.85425866333676,24.02083114261719,10.415841588924625,5.77424338137238,3.8305173237790804,5.77424338137238,3.8305173237790804,0.8110808837731623,0.26154961503244745,0.26154961503244745,0.07070723713891393,3.6990501342684037,3.6990501342684037,2.364,7503312707,567553170,6560597929,375161608,91,91,91,91,88,87,85,81,69,47,27,20
World,World,World,2020-04-22,21.14804346992481,22.538640082706767,2624608,695577,186912,7503320719,Other,FALSE,695577,1742119,1742119,78988.80000000002,4.53,39899.8,39899.8,32644.000000000004,32644.000000000004,6445,349.7928581613119,232.1797328466295,232.1797328466295,92.70255478199824,92.70255478199824,24.91057053268417,10.527178959575007,5.317618890921888,4.350607047535429,5.317618890921888,4.350607047535429,0.8589530211176889,0.26502129079847353,0.26502129079847353,0.07121520623270218,3.7214143554185926,3.7214143554185926,2.364,7503315187,744042285,6384109830,375163072,92,92,92,92,89,88,86,82,70,48,28,21
World,World,World,2020-04-23,21.14804346992481,22.538640082706767,2708403,724203,193665,7503320719,Other,FALSE,724203,1790535,1790535,81806.20000000001,4.57,41420.40000000001,41420.40000000001,33773.2,33773.2,6612.6,360.96058017908643,238.63234253948195,238.63234253948195,96.51766559387023,96.51766559387023,25.810572045734247,10.902666041296804,5.520275828689392,4.501100414710928,5.520275828689392,4.501100414710928,0.8812897978964825,0.2673911526460427,0.2673911526460427,0.07150523758835003,3.7394624738594997,3.7394624738594997,2.364,7503316860,969174258,6158978535,375164067,93,93,93,93,90,89,87,83,71,49,29,22
World,World,World,2020-04-24,21.14804346992481,22.538640082706767,2795731,774416,199997,7503320719,Other,FALSE,774416,1821318,1821318,81197.4,4.46,42790.2,42790.2,32474.400000000005,32474.400000000005,5932.8,372.5991603851633,242.73492606920513,242.73492606920513,103.20976924776977,103.20976924776977,26.65446506818843,10.821528632568105,5.7028349983289575,4.328003722107724,5.7028349983289575,4.328003722107724,0.7906899121314236,0.2769994681176408,0.2769994681176408,0.07153656771699424,3.8721380820712312,3.8721380820712312,2.364,7503317981,1252124006,5876029251,375164724,94,94,94,94,91,90,88,84,72,50,30,23
World,World,World,2020-04-25,21.14804346992481,22.538640082706767,2881140,801367,206187,7503320719,Other,FALSE,801367,1873586,1873586,79822.8,4.26,42356.600000000006,42356.600000000006,31959.800000000003,31959.800000000003,5506.4000000000005,383.9819871626095,249.70090845986135,249.70090845986135,106.80164556617828,106.80164556617828,27.479433136569888,10.63832974617115,5.64504725124492,4.259420754742765,5.64504725124492,4.259420754742765,0.7338617401834667,0.2781423325489216,0.2781423325489216,0.07156438076594682,3.88660293810958,3.88660293810958,2.364,7503318733,1600955412,5527198162,375165159,95,95,95,95,92,91,89,85,73,51,31,24
World,World,World,2020-04-26,21.14804346992481,22.538640082706767,2955033,829074,209900,7503320719,Other,FALSE,829074,1916059,1916059,77765.20000000001,4.06,39641.6,39641.6,32696.4,32696.4,5427.200000000001,393.8300268196226,255.36146884247293,255.36146884247293,110.49427727387538,110.49427727387538,27.974280703274307,10.36410449617088,5.2832074603473975,4.357590622136913,5.2832074603473975,4.357590622136913,0.7233064136865667,0.280563364266998,0.280563364266998,0.0710313556566035,3.949852310624107,3.949852310624107,2.364,7503319266,2020541144,5107612678,375165444,96,96,96,96,93,92,90,86,74,52,32,25
World,World,World,2020-04-27,21.14804346992481,22.538640082706767,3023722,855376,214444,7503320719,Other,FALSE,855376,1953902,1953902,75311.2,3.85,39049,39049,30728.600000000002,30728.600000000002,5533.6,402.9845068921677,260.4049691028541,260.4049691028541,113.99965855571207,113.99965855571207,28.579879233601503,10.037049303956323,5.204229095674886,4.095333406472773,5.204229095674886,4.095333406472773,0.7374868018086647,0.2828884401409918,0.2828884401409918,0.07092054097565847,3.9888082669601386,3.9888082669601386,2.364,7503319617,2510027406,4618126576,375165635,97,97,97,97,94,93,91,87,75,53,33,26
World,World,World,2020-04-28,21.14804346992481,22.538640082706767,3097229,887685,220801,7503320719,Other,FALSE,887685,1988743,1988743,75154.00000000001,3.78,31510.199999999997,31510.199999999997,38209.200000000004,38209.200000000004,5434.6,412.7811026599408,265.04837984121895,265.04837984121895,118.3056187045548,118.3056187045548,29.42710411416708,10.016098580151871,4.199500618467432,5.092305317996898,4.199500618467432,5.092305317996898,0.7242926436875395,0.2866061889514789,0.2866061889514789,0.07128985296211549,4.020294292145416,4.020294292145416,2.364,7503319862,3060060205,4068093898,375165759,98,98,98,98,95,94,92,88,76,54,34,27
World,World,World,2020-04-29,21.14804346992481,22.538640082706767,3172287,928059,227665,7503320719,Other,FALSE,928059,2016563,2016563,78105,3.87,32256.800000000003,32256.800000000003,40104.4,40104.4,5743.8,422.78440690494494,268.75607154757955,268.75607154757955,123.68643628013363,123.68643628013363,30.341899077231755,10.40939111162096,4.29900322910614,5.344886817705546,4.29900322910614,5.344886817705546,0.7655010648092757,0.29255202949796155,0.29255202949796155,0.07176683572451042,4.076423692706388,4.076423692706388,2.364,7503320023,3650946489,3477207691,375165843,99,99,99,99,96,95,93,89,77,55,35,28
World,World,World,2020-04-30,21.14804346992481,22.538640082706767,3256910,992413,233360,7503320719,Other,FALSE,992413,2031137,2031137,80772.40000000002,3.98,32121.4,32121.4,42777.200000000004,42777.200000000004,5873.799999999999,434.06248006336887,270.6984115521985,270.6984115521985,132.26317215616277,132.26317215616277,31.100896355007585,10.76488704467439,4.280957885574823,5.701102432111034,4.280957885574823,5.701102432111034,0.7828267269885307,0.3047099858454793,0.3047099858454793,0.07165073643422754,4.25271254713747,4.25271254713747,2.364,7503320148,4253807584,2874346665,375165899,100,100,100,100,97,96,94,90,78,56,36,29
World,World,World,2020-05-01,21.14804346992481,22.538640082706767,3345558,1029596,238619,7503320719,Other,FALSE,1029596,2077343,2077343,81900.00000000001,3.94,34052.600000000006,34052.600000000006,42513.600000000006,42513.600000000006,5333.8,445.8769823777274,276.8564849880036,276.8564849880036,137.21871136240313,137.21871136240313,31.801786027320684,10.915167172930758,4.538337260963882,5.665971320184482,4.538337260963882,5.665971320184482,0.710858591782394,0.307750157073947,0.307750157073947,0.07132412590067187,4.314811477711331,4.314811477711331,2.364,7503320230,4834729008,2293425285,375165937,101,101,101,101,98,97,95,91,79,57,37,30
World,World,World,2020-05-02,21.14804346992481,22.538640082706767,3427584,1069262,243813,7503320719,Other,FALSE,1069262,2114509,2114509,82153.6,3.89,35665.4,35665.4,41713.8,41713.8,4774.4000000000005,456.8089421155396,281.80975853072823,281.80975853072823,142.50517071626723,142.50517071626723,32.49401286854416,10.948965541612749,4.75328209144621,5.559378515484725,4.75328209144621,5.559378515484725,0.6363049346818146,0.31195792721637167,0.31195792721637167,0.0711326111920233,4.385582393063537,4.385582393063537,2.364,7503320278,5361882576,1766271739,375165963,102,102,102,102,99,98,96,92,80,58,38,31
World,World,World,2020-05-03,21.14804346992481,22.538640082706767,3506729,1100253,247470,7503320719,Other,FALSE,1100253,2159006,2159006,81156.20000000001,3.76,40511,40511,35869.4,35869.4,4775.8,467.3569385245946,287.7400661460384,287.7400661460384,146.6354753054772,146.6354753054772,32.98139707307905,10.816037730400527,5.399076158029278,4.780470053635195,5.399076158029278,4.780470053635195,0.6364915187360526,0.31375478401667195,0.31375478401667195,0.07057003834627655,4.446005576433507,4.446005576433507,2.364,7503320314,5812400541,1315753792,375165981,103,103,103,103,100,99,97,93,81,59,39,32
World,World,World,2020-05-04,21.14804346992481,22.538640082706767,3583055,1136628,251537,7503320719,Other,FALSE,1136628,2194890,2194890,82102.2,3.74,39542,39542,37513,37513,5047.200000000001,477.52923461300867,292.52248200481057,292.52248200481057,151.48332885755727,151.48332885755727,33.52342375064082,10.94211524133572,5.269933337631599,4.999519733310763,5.269933337631599,4.999519733310763,0.6726621703933593,0.3172231517517872,0.3172231517517872,0.07020182497896348,4.518730842778597,4.518730842778597,2.364,7503320340,6176470949,951683398,375165993,104,104,104,104,101,100,98,94,82,60,40,33
World,World,World,2020-05-05,21.14804346992481,22.538640082706767,3662691,1171760,257239,7503320719,Other,FALSE,1171760,2233692,2233692,83626.8,3.74,41246.6,41246.6,37229.40000000001,37229.40000000001,5150.800000000001,488.1426687153715,297.6937923423449,297.6937923423449,156.16552242433875,156.16552242433875,34.28335394868785,11.145305276401047,5.497112751098971,4.961723134895096,5.497112751098971,4.961723134895096,0.6864693904069811,0.319917787222564,0.319917787222564,0.07023224181346448,4.5551413277146935,4.5551413277146935,2.364,7503320355,6456496228,671658126,375166001,105,105,105,105,102,101,99,95,83,61,41,34
World,World,World,2020-05-06,21.14804346992481,22.538640082706767,3756069,1217161,263855,7503320719,Other,FALSE,1217161,2275053,2275053,86267,3.79,42485.200000000004,42485.200000000004,38296.200000000004,38296.200000000004,5485.6,500.587558584406,303.2061516761616,303.2061516761616,162.21631002895694,162.21631002895694,35.16509687928748,11.497176147829274,5.662186329369937,5.103900184224553,5.662186329369937,5.103900184224553,0.7310896342347858,0.3240518211992378,0.3240518211992378,0.07024764454540106,4.612991984233765,4.612991984233765,2.364,7503320363,6663211490,464942866,375166007,106,106,106,106,103,102,100,96,84,62,42,35
World,World,World,2020-05-07,21.14804346992481,22.538640082706767,3845718,1255409,269567,7503320719,Other,FALSE,1255409,2320742,2320742,88190.8,3.8,41106.00000000001,41106.00000000001,41530.00000000001,41530.00000000001,5554.800000000001,512.5354684975448,309.29532228622304,309.29532228622304,167.3137863907427,167.3137863907427,35.926359820579066,11.75356929321736,5.478374381080485,5.534882694649748,5.478374381080485,5.534882694649748,0.7403122174871279,0.32644333255844554,0.32644333255844554,0.07009536320655857,4.657131622194111,4.657131622194111,2.364,7503320371,6810971035,317183324,375166012,107,107,107,107,104,103,101,97,85,63,43,36
World,World,World,2020-05-08,21.14804346992481,22.538640082706767,3938064,1291734,274898,7503320719,Other,FALSE,1291734,2371432,2371432,87801.6,3.7,41702.2,41702.2,41005.40000000001,41005.40000000001,5094,524.8428192637409,316.05099779288804,316.05099779288804,172.15497622659998,172.15497622659998,36.63684524425298,11.701698926139159,5.557832533321037,5.464966984040231,5.557832533321037,5.464966984040231,0.678899408777891,0.3280124446936363,0.3280124446936363,0.06980536629166006,4.698957431483677,4.698957431483677,2.364,7503320374,6914057848,214096512,375166014,108,108,108,108,105,104,102,98,86,64,44,37
World,World,World,2020-05-09,21.14804346992481,22.538640082706767,4024009,1344278,279311,7503320719,Other,FALSE,1344278,2400420,2400420,84286.6,3.51,38600.200000000004,38600.200000000004,41191.4,41191.4,4495,536.2970810790955,319.91435391021304,319.91435391021304,179.157742330806,179.157742330806,37.224984838076466,11.23323967567699,5.144415578859119,5.48975600838901,5.144415578859119,5.48975600838901,0.5990680884288614,0.3340643621820925,0.3340643621820925,0.06941112706258858,4.812835871125734,4.812835871125734,2.364,7503320376,6984710870,143443490,375166016,109,109,109,109,106,105,103,99,87,65,45,38
World,World,World,2020-05-10,21.14804346992481,22.538640082706767,4101699,1376787,282709,7503320719,Other,FALSE,1376787,2442203,2442203,83205.8,3.41,37957.6,37957.6,40773.200000000004,40773.200000000004,4475,546.6511633460673,325.48295500895006,325.48295500895006,183.4903573445399,183.4903573445399,37.677850992577305,11.089196785805152,5.0587734979638155,5.434020685901592,5.0587734979638155,5.434020685901592,0.5964026019397453,0.3356626120054153,0.3356626120054153,0.0689248528475639,4.8699793780884235,4.8699793780884235,2.364,7503320379,7032563453,95590909,375166017,110,110,110,110,107,106,104,100,88,66,46,39
World,World,World,2020-05-11,21.14804346992481,22.538640082706767,4177502,1423118,286330,7503320719,Other,FALSE,1423118,2468054,2468054,81790.79999999999,3.31,33020.6,33020.6,44310.40000000001,44310.40000000001,4459.8,556.7537569627909,328.9282295704572,328.9282295704572,189.66509007090198,189.66509007090198,38.160437321431786,10.90061361670018,4.400798158125486,5.90543862636668,4.400798158125486,5.90543862636668,0.594376832208017,0.3406624341532332,0.3406624341532332,0.0685409606027717,4.970202214228338,4.970202214228338,2.364,7503320379,7064673110,63481251,375166018,111,111,111,111,108,107,105,101,89,67,47,40
World,World,World,2020-05-12,21.14804346992481,22.538640082706767,4261747,1459275,291942,7503320719,Other,FALSE,1459275,2510530,2510530,83630.8,3.33,37524.200000000004,37524.200000000004,41485.20000000001,41485.20000000001,4621.4000000000005,567.9814524265706,334.58918977604213,334.58918977604213,194.48388982025065,194.48388982025065,38.90837283027779,11.14583837369887,5.001012405744668,5.52891200491413,5.001012405744668,5.52891200491413,0.6159139630400758,0.34241239566778603,0.34241239566778603,0.06850289329704462,4.998509978009331,4.998509978009331,2.364,7503320380,7086101048,42053314,375166018,112,112,112,112,109,108,106,102,90,68,48,41
World,World,World,2020-05-13,21.14804346992481,22.538640082706767,4347018,1513286,297197,7503320719,Other,FALSE,1513286,2536535,2536535,88129.6,3.47,38484.2,38484.2,44654,44654,4991.4000000000005,579.3458873472418,338.05498858351547,338.05498858351547,201.68216935843336,201.68216935843336,39.60872940529306,11.745412904560665,5.128955757222244,5.951231684249695,5.128955757222244,5.951231684249695,0.6652254630887251,0.3481204816727237,0.3481204816727237,0.06836801687961724,5.091861627136209,5.091861627136209,2.364,7503320381,7100334573,27819789,375166019,113,113,113,113,110,109,107,103,91,69,49,42
World,World,World,2020-05-14,21.14804346992481,22.538640082706767,4442163,1551704,302418,7503320719,Other,FALSE,1551704,2588041,2588041,91313.2,3.53,39794.2,39794.2,46428.799999999996,46428.799999999996,5090.200000000001,592.0262729475899,344.91941593893637,344.91941593893637,206.80230235537664,206.80230235537664,40.304554653276845,12.169705043898178,5.303545122259354,6.1877669552938634,5.303545122259354,6.1877669552938634,0.678392966344959,0.34931271094734706,0.34931271094734706,0.06807899665095585,5.130990880172477,5.130990880172477,2.364,7503320381,7109775176,18379186,375166019,114,114,114,114,111,110,108,104,92,70,50,43
World,World,World,2020-05-15,21.14804346992481,22.538640082706767,4542347,1600057,307666,7503320719,Other,FALSE,1600057,2634624,2634624,90374.6,3.43,38521.8,38521.8,47204.2,47204.2,4648.6,605.3782278688706,351.1277337950613,351.1277337950613,213.24651576578836,213.24651576578836,41.003978308020926,12.044613762963955,5.133966871821783,6.2911078664768985,5.133966871821783,6.2911078664768985,0.6195390246652737,0.35225336153314574,0.35225336153314574,0.06773282622397628,5.20062990385678,5.20062990385678,2.364,7503320381,7116015519,12138843,375166019,115,115,115,115,112,111,109,105,93,71,51,44
World,World,World,2020-05-16,21.14804346992481,22.538640082706767,4634068,1655262,311781,7503320719,Other,FALSE,1655262,2667025,2667025,90985,3.41,39881.40000000001,39881.40000000001,46846.8,46846.8,4256.8,617.6022821822819,355.44595518175396,355.44595518175396,220.6039248473713,220.6039248473713,41.552402153156585,12.12596441061178,5.315166643351902,6.243475622916392,5.315166643351902,6.243475622916392,0.5673221443434877,0.35719415425064976,0.35719415425064976,0.06728019528414343,5.309053470224292,5.309053470224292,2.364,7503320381,7120142574,8011788,375166019,116,116,116,116,113,112,110,106,94,72,52,45
World,World,World,2020-05-17,21.14804346992481,22.538640082706767,4713620,1695296,315185,7503320719,Other,FALSE,1695296,2703139,2703139,91065.8,3.37,37468.8,37468.8,49423.6,49423.6,4173.4000000000005,628.2045212413904,360.25902413515104,360.25902413515104,225.93942915263517,225.93942915263517,42.00606795360416,12.13673297602781,4.993629008169816,6.5868969021741215,4.993629008169816,6.5868969021741215,0.5562070656838733,0.35965903063887206,0.35965903063887206,0.06686686665450334,5.378733124990085,5.378733124990085,2.364,7503320381,7122867316,5287046,375166019,117,117,117,117,114,113,111,107,95,73,53,46
World,World,World,2020-05-18,21.14804346992481,22.538640082706767,4801943,1747520,318481,7503320719,Other,FALSE,1747520,2735942,2735942,90825.00000000001,3.32,35433.6,35433.6,51301.600000000006,51301.600000000006,4089.8,639.9757094003008,364.630821800275,364.630821800275,232.89954747301533,232.89954747301533,42.4453401270105,12.104640518698854,4.7223891030373535,6.837186083502131,4.7223891030373535,6.837186083502131,0.5450653321593676,0.3639193551443655,0.3639193551443655,0.06632336118941853,5.487046323014559,5.487046323014559,2.364,7503320381,7124665501,3488861,375166019,118,118,118,118,115,114,112,108,96,74,54,47
World,World,World,2020-05-19,21.14804346992481,22.538640082706767,4897492,1798822,323285,7503320719,Other,FALSE,1798822,2775385,2775385,93671.20000000001,3.38,39115,39115,50327.600000000006,50327.600000000006,4228.6,652.7099378277289,369.88756097978546,369.88756097978546,239.73678686624723,239.73678686624723,43.08558998169621,12.483965900964977,5.213025201088969,6.707376891482173,5.213025201088969,6.707376891482173,0.5635638083938339,0.3672945254428185,0.3672945254428185,0.06601031711741438,5.564198771981379,5.564198771981379,2.364,7503320381,7125852207,2302155,375166019,119,119,119,119,116,115,113,109,97,75,55,48
World,World,World,2020-05-20,21.14804346992481,22.538640082706767,4996472,1856565,328115,7503320719,Other,FALSE,1856565,2811792,2811792,99507.20000000001,3.54,31103.4,31103.4,63794.200000000004,63794.200000000004,4609.6,665.9014304623648,374.73967931024805,374.73967931024805,247.43244618329902,247.43244618329902,43.729304968817765,13.261754858489079,4.145284623278809,8.50212890919877,4.145284623278809,8.50212890919877,0.6143413260114972,0.3715751834494419,0.3715751834494419,0.06566933628368177,5.658275299818661,5.658275299818661,2.364,7503320381,7126635054,1519308,375166019,120,120,120,120,117,116,114,110,98,76,56,49
World,World,World,2020-05-21,21.14804346992481,22.538640082706767,5102424,1906900,332924,7503320719,Other,FALSE,1906900,2862600,2862600,101815.40000000001,3.56,32686,32686,64383,64383,4746.4,680.0221116871068,381.51108118719884,381.51108118719884,254.14080930478215,254.14080930478215,44.37022119512575,13.569378654197976,4.356204569162573,8.58060083143835,4.356204569162573,8.58060083143835,0.6325732535970517,0.3737243318077839,0.3737243318077839,0.0652482035989169,5.727733656930711,5.727733656930711,2.364,7503320381,7127151288,1003074,375166019,121,121,121,121,118,117,115,111,99,77,57,50
World,World,World,2020-05-22,21.14804346992481,22.538640082706767,5211156,2014267,338233,7503320719,Other,FALSE,2014267,2858656,2858656,102024.20000000001,3.57,32544.200000000004,32544.200000000004,65125.4,65125.4,4354.6,694.5132955338357,380.9854472515451,380.9854472515451,268.450073698629,268.450073698629,45.07777458366164,13.59720633314435,4.337306269954739,8.679543689914343,4.337306269954739,8.679543689914343,0.5803563732752658,0.38652978341082095,0.38652978341082095,0.06490556030178332,5.955264566142275,5.955264566142275,2.364,7503320381,7127491761,662601,375166019,122,122,122,122,119,118,116,112,100,78,58,51
World,World,World,2020-05-23,21.14804346992481,22.538640082706767,5311020,2069435,342213,7503320719,Other,FALSE,2069435,2899372,2899372,99717.80000000002,3.44,30017.4,30017.4,66077.20000000001,66077.20000000001,3623.2,707.8226026712906,386.41184464608784,386.41184464608784,275.80255163020706,275.80255163020706,45.60820639499576,13.289822431219472,4.000548706919801,8.806394191931384,4.000548706919801,8.806394191931384,0.4828795323682871,0.3896492575814062,0.3896492575814062,0.06443451540382074,6.047213285293077,6.047213285293077,2.364,7503320381,7127716641,437721,375166019,123,123,123,123,120,119,117,113,101,79,59,52
World,World,World,2020-05-24,21.14804346992481,22.538640082706767,5407613,2124449,345058,7503320719,Other,FALSE,2124449,2938106,2938106,97440.40000000002,3.32,27021.2,27021.2,66913.6,66913.6,3505.6000000000004,720.6959694934507,391.5740923295591,391.5740923295591,283.13450531581896,283.13450531581896,45.98737184807254,12.986303484703814,3.601232175985306,8.917864836906222,3.601232175985306,8.917864836906222,0.4672064718122841,0.3928626179425192,0.3928626179425192,0.06380966981180052,6.156788134168749,6.156788134168749,2.364,7503320381,7127864958,289404,375166019,124,124,124,124,121,120,118,114,102,80,60,53
World,World,World,2020-05-25,21.14804346992481,22.538640082706767,5495061,2186951,346231,7503320719,Other,FALSE,2186951,2961879,2961879,96126.80000000002,3.25,34760.8,34760.8,57887.00000000001,57887.00000000001,3479,732.3505426184622,394.74242284484706,394.74242284484706,291.46441714295594,291.46441714295594,46.143702630659206,12.811234332098662,4.632722137543485,7.7148508197734165,4.632722137543485,7.7148508197734165,0.4636613747817595,0.3979848449362073,0.3979848449362073,0.06300767179836585,6.3164505777934385,6.3164505777934385,2.364,7503320381,7127962722,191640,375166019,125,125,125,125,122,121,119,115,103,81,61,54
World,World,World,2020-05-26,21.14804346992481,22.538640082706767,5589626,2241468,350452,7503320719,Other,FALSE,2241468,2997706,2997706,99585.20000000001,3.32,36083.200000000004,36083.200000000004,59883.00000000001,59883.00000000001,3619,744.9536291106258,399.5172420671253,399.5172420671253,298.7301334893133,298.7301334893133,46.70625355418717,13.272150255796632,4.808964104203848,7.9808663713872106,4.808964104203848,7.9808663713872106,0.48231978020557276,0.40100500462821664,0.40100500462821664,0.06269686021927048,6.395934393297798,6.395934393297798,2.364,7503320381,7128027630,126732,375166019,126,126,126,126,123,122,120,116,104,82,62,55
World,World,World,2020-05-27,21.14804346992481,22.538640082706767,5691790,2303702,355628,7503320719,Other,FALSE,2303702,3032460,3032460,104633.6,3.45,36439.600000000006,36439.600000000006,64206.00000000001,64206.00000000001,3987.9999999999995,758.569467194329,404.14905793926255,404.14905793926255,307.0243277974961,307.0243277974961,47.39608145757044,13.944972355379335,4.856463073439898,8.557011276009673,4.856463073439898,8.557011276009673,0.5314980059297661,0.4047412149780649,0.4047412149780649,0.06248087157115775,6.477842014689507,6.477842014689507,2.364,7503320381,7128070547,83815,375166019,127,127,127,127,124,123,121,117,105,83,63,56
World,World,World,2020-05-28,21.14804346992481,22.538640082706767,5808946,2368850,360308,7503320719,Other,FALSE,2368850,3079788,3079788,112791.2,3.66,42398.600000000006,42398.600000000006,65813.6,65813.6,4579,774.1833539502738,410.4566651671071,410.4566651671071,315.7068834871431,315.7068834871431,48.01980529602363,15.032170984560043,5.650644772872064,8.771263080004832,5.650644772872064,8.771263080004832,0.6102631316831494,0.4077934275856584,0.4077934275856584,0.06202639859279119,6.574514026888107,6.574514026888107,2.364,7503320381,7128098363,55999,375166019,128,128,128,128,125,124,122,118,106,84,64,57
World,World,World,2020-05-29,21.14804346992481,22.538640082706767,5930781,2445479,364998,7503320719,Other,FALSE,2445479,3120304,3120304,115464,3.7,41050.00000000001,41050.00000000001,70097.4,70097.4,4316.6,790.4208312703473,415.8564076967586,415.8564076967586,325.9195616958673,325.9195616958673,48.64486187772137,15.38838659896553,5.47091101891096,9.342183631108625,5.47091101891096,9.342183631108625,0.575291948945945,0.4123367563226496,0.4123367563226496,0.061542990712353064,6.699979177968099,6.699979177968099,2.364,7503320381,7128117270,37092,375166019,129,129,129,129,126,125,123,119,107,85,65,58
World,World,World,2020-05-30,21.14804346992481,22.538640082706767,6059017,2516019,369126,7503320719,Other,FALSE,2516019,3173872,3173872,114812.4,3.62,42419.6,42419.6,68409.8,68409.8,3983,807.5113975412625,422.9956467092074,422.9956467092074,335.32073254298007,335.32073254298007,49.19501828907495,15.301545049150125,5.6534435336856355,9.117269881157002,5.6534435336856355,9.117269881157002,0.5308316343074873,0.4152520120012867,0.4152520120012867,0.06092176338174988,6.816152208189074,6.816152208189074,2.364,7503320381,7128129752,24610,375166019,130,130,130,130,127,126,124,120,108,86,66,59
